Year,Month,Day,Hour,Minute,DB,DP,RelHum,Pressure,extHor,extDNI,LW,GHI,DNI,DHI,glbeIll,drctIll,diffIll,zenIll,winddir,windspeed,TCC,opaque_cover,visibility,cbh,weather_obs,weather_code,precipitable_H2O,optical_depth,snow_depth,days_since_snow,albedo,precip_depth,precip_quantity
2010,11,10,18,0,21.48,19.27,87,101291,9999,9999,388,60,129,36,7855,13949,5347,3674,129,2.81,8,8,9999,712,9,999999999,0.01,999,0.0,99,0.15,0.05,1
2010,11,10,19,0,21.16,18.83,87,101293,9999,9999,389,4,0,3,648,0,485,113,125,3.09,7,7,9999,701,9,999999999,0.0,999,0.0,99,0.15,0.01,1
2010,11,10,20,0,20.56,18.26,87,101334,9999,9999,381,0,0,0,0,0,0,0,131,3.28,5,5,9999,1256,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,10,21,0,20.03,17.78,87,101357,9999,9999,381,0,0,0,0,0,0,0,135,3.21,4,4,9999,1752,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,10,22,0,19.49,18.71,95,101414,9999,9999,372,0,0,0,0,0,0,0,137,3.04,2,2,9999,1812,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,10,23,0,19.5,18.46,94,101472,9999,9999,367,0,0,0,0,0,0,0,134,2.98,1,1,9999,1291,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,10,24,0,19.26,18.41,95,101512,9999,9999,362,0,0,0,0,0,0,0,132,3.22,1,1,9999,745,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,11,1,0,19.18,18.23,94,101518,9999,9999,356,0,0,0,0,0,0,0,133,3.32,2,2,9999,604,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,11,2,0,19.08,18.12,94,101510,9999,9999,366,0,0,0,0,0,0,0,134,3.32,4,4,9999,1166,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,11,3,0,18.86,18.01,95,101528,9999,9999,355,0,0,0,0,0,0,0,131,3.12,6,6,9999,587,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,11,4,0,18.31,17.57,95,101528,9999,9999,354,0,0,0,0,0,0,0,125,2.98,7,7,9999,409,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,11,5,0,17.98,17.5,97,101502,9999,9999,357,0,0,0,0,0,0,0,115,3.08,8,8,9999,395,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,11,6,0,18.25,17.75,97,101570,9999,9999,362,0,0,0,0,0,0,0,110,3.0,8,8,9999,346,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,11,7,0,18.4,17.9,97,101589,9999,9999,365,0,0,0,0,0,0,0,111,3.03,8,8,9999,322,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,11,8,0,18.66,18.18,97,101647,9999,9999,369,1,0,1,172,0,171,38,113,3.06,5,5,9999,282,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,11,9,0,19.44,18.93,97,101710,9999,9999,369,68,183,41,8798,19750,5995,4624,119,3.57,5,5,9999,201,9,999999999,0.0,999,0.0,99,0.15,0.01,1
2010,11,11,10,0,21.44,17.64,79,101772,9999,9999,389,178,233,99,21140,23367,15915,6830,123,3.61,5,5,9999,237,9,999999999,0.0,999,0.0,99,0.15,0.03,1
2010,11,11,11,0,23.08,19.23,79,101794,9999,9999,397,291,333,126,33929,32877,19668,5883,134,4.23,3,3,9999,323,9,999999999,0.0,999,0.0,99,0.15,0.07,1
2010,11,11,12,0,24.47,19.26,73,101810,9999,9999,400,342,308,155,40287,27033,23938,5277,139,4.3,6,6,9999,334,9,999999999,0.0,999,0.0,99,0.15,0.08,1
2010,11,11,13,0,24.75,19.52,73,101766,9999,9999,414,339,188,213,38747,15535,29473,6222,143,4.54,7,7,9999,407,9,999999999,0.02,999,0.0,99,0.15,0.51,1
2010,11,11,14,0,25.32,20.25,74,101683,9999,9999,412,454,422,169,52665,36237,26032,4976,145,5.14,8,8,9999,513,9,999999999,0.02,999,0.0,99,0.15,0.6,1
2010,11,11,15,0,24.96,20.04,74,101683,9999,9999,409,379,297,194,43721,25649,29231,6437,142,5.21,6,6,9999,470,9,999999999,0.06,999,0.0,99,0.15,0.63,1
2010,11,11,16,0,23.99,20.22,79,101692,9999,9999,397,257,282,111,30283,27790,17887,4915,136,4.97,4,4,9999,412,9,999999999,0.01,999,0.0,99,0.15,0.48,1
2010,11,11,17,0,23.34,20.3,83,101692,9999,9999,396,186,340,60,21178,36772,8171,3502,120,4.52,5,5,9999,336,9,999999999,0.0,999,0.0,99,0.15,0.2,1
2010,11,11,18,0,23.06,19.81,82,101703,9999,9999,392,72,183,38,9402,19806,5629,3899,124,4.43,4,4,9999,427,9,999999999,0.0,999,0.0,99,0.15,0.12,1
2010,11,11,19,0,21.97,18.96,83,101772,9999,9999,386,5,0,3,810,0,485,113,114,3.97,3,3,9999,405,9,999999999,0.0,999,0.0,99,0.15,0.03,1
2010,11,11,20,0,21.54,18.41,82,101852,9999,9999,396,0,0,0,0,0,0,0,116,4.03,3,3,9999,414,9,999999999,0.0,999,0.0,99,0.15,0.11,1
2010,11,11,21,0,20.87,18.33,85,101843,9999,9999,383,0,0,0,0,0,0,0,118,4.16,2,2,9999,428,9,999999999,0.0,999,0.0,99,0.15,0.1,1
2010,11,11,22,0,20.58,19.49,93,101862,9999,9999,379,0,0,0,0,0,0,0,121,4.2,1,1,9999,502,9,999999999,0.0,999,0.0,99,0.15,0.06,1
2010,11,11,23,0,20.6,19.37,93,101868,9999,9999,391,0,0,0,0,0,0,0,124,4.11,1,1,9999,351,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,11,24,0,20.7,19.52,93,101882,9999,9999,383,0,0,0,0,0,0,0,123,3.88,2,2,9999,351,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,12,1,0,20.68,19.5,93,101857,9999,9999,376,0,0,0,0,0,0,0,121,3.69,2,2,9999,337,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,12,2,0,20.45,19.23,93,101826,9999,9999,373,0,0,0,0,0,0,0,119,3.68,1,1,9999,381,9,999999999,0.0,999,0.0,99,0.15,0.01,1
2010,11,12,3,0,20.24,19.19,94,101823,9999,9999,372,0,0,0,0,0,0,0,119,3.72,1,1,9999,334,9,999999999,0.0,999,0.0,99,0.15,0.01,1
2010,11,12,4,0,19.82,18.88,94,101794,9999,9999,364,0,0,0,0,0,0,0,118,3.69,2,2,9999,283,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,12,5,0,19.44,18.8,96,101744,9999,9999,366,0,0,0,0,0,0,0,123,3.4,5,5,9999,238,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,12,6,0,19.34,18.71,96,101733,9999,9999,360,0,0,0,0,0,0,0,129,3.02,4,4,9999,253,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,12,7,0,19.16,18.47,96,101715,9999,9999,378,0,0,0,0,0,0,0,130,2.95,4,4,9999,285,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,12,8,0,19.1,18.37,96,101765,9999,9999,362,1,0,1,172,0,171,38,127,3.02,4,4,9999,293,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,12,9,0,21.17,19.75,92,101790,9999,9999,367,82,275,41,9398,29707,5612,4191,127,3.49,3,3,9999,309,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,12,10,0,23.35,17.57,70,101830,9999,9999,360,241,484,78,26823,51593,10395,4754,137,4.41,2,2,9999,419,9,999999999,0.0,999,0.0,99,0.15,0.01,1
2010,11,12,11,0,24.68,17.5,64,101814,9999,9999,377,408,585,120,46697,61416,16181,5406,152,5.56,3,3,9999,739,9,999999999,0.0,999,0.0,99,0.15,0.05,1
2010,11,12,12,0,26.44,17.41,57,101804,9999,9999,386,495,581,144,56263,57246,21615,5176,158,5.53,3,3,9999,906,9,999999999,0.0,999,0.0,99,0.15,0.05,1
2010,11,12,13,0,26.96,17.94,57,101762,9999,9999,389,503,560,130,57270,54997,19969,4108,161,5.64,3,3,9999,996,9,999999999,0.0,999,0.0,99,0.15,0.05,1
2010,11,12,14,0,26.97,18.27,59,101678,9999,9999,386,565,643,134,64236,62963,20518,4175,164,5.75,3,3,9999,921,9,999999999,0.0,999,0.0,99,0.15,0.09,1
2010,11,12,15,0,27.02,18.1,57,101631,9999,9999,389,444,514,126,50961,50685,19500,4409,166,5.59,2,2,9999,973,9,999999999,0.01,999,0.0,99,0.15,0.21,1
2010,11,12,16,0,26.69,18.15,59,101596,9999,9999,393,385,551,101,44829,58192,13958,4393,165,5.28,2,2,9999,977,9,999999999,0.0,999,0.0,99,0.15,0.1,1
2010,11,12,17,0,25.5,19.71,70,101591,9999,9999,385,216,372,80,26174,39785,11174,5078,147,4.25,4,4,9999,888,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,12,18,0,24.42,19.25,73,101614,9999,9999,377,106,315,49,12055,33922,6646,4512,141,3.76,3,3,9999,769,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,12,19,0,23.07,18.57,76,101630,9999,9999,378,5,0,4,797,0,637,151,141,3.55,3,3,9999,685,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,12,20,0,22.71,18.71,78,101709,9999,9999,387,0,0,0,0,0,0,0,145,3.38,2,2,9999,592,9,999999999,0.0,999,0.0,99,0.15,0.01,1
2010,11,12,21,0,21.42,18.02,81,101739,9999,9999,386,0,0,0,0,0,0,0,147,3.32,2,2,9999,592,9,999999999,0.0,999,0.0,99,0.15,0.03,1
2010,11,12,22,0,20.12,18.0,88,101749,9999,9999,378,0,0,0,0,0,0,0,151,3.03,4,4,9999,617,9,999999999,0.0,999,0.0,99,0.15,0.05,1
2010,11,12,23,0,19.97,18.46,91,101754,9999,9999,372,0,0,0,0,0,0,0,162,2.63,4,4,9999,598,9,999999999,0.0,999,0.0,99,0.15,0.06,1
2010,11,12,24,0,19.55,18.49,94,101747,9999,9999,373,0,0,0,0,0,0,0,168,2.25,6,6,9999,625,9,999999999,0.0,999,0.0,99,0.15,0.07,1
2010,11,13,1,0,19.52,18.59,94,101727,9999,9999,376,0,0,0,0,0,0,0,173,2.18,7,7,9999,659,9,999999999,0.0,999,0.0,99,0.15,0.08,1
2010,11,13,2,0,19.17,18.1,94,101688,9999,9999,387,0,0,0,0,0,0,0,204,1.67,8,8,9999,486,9,999999999,0.02,999,0.0,99,0.15,0.95,1
2010,11,13,3,0,17.56,16.61,94,101787,9999,9999,385,0,0,0,0,0,0,0,302,3.42,9,9,9999,214,9,999999999,0.09,999,0.0,99,0.15,1.72,1
2010,11,13,4,0,14.9,13.79,93,101795,9999,9999,395,0,0,0,0,0,0,0,328,5.72,9,9,9999,99,9,999999999,0.02,999,0.0,99,0.15,1.01,1
2010,11,13,5,0,12.61,10.67,88,101862,9999,9999,389,0,0,0,0,0,0,0,342,5.92,10,10,9999,217,9,999999999,0.01,999,0.0,99,0.15,0.23,1
2010,11,13,6,0,12.38,10.17,86,101904,9999,9999,382,0,0,0,0,0,0,0,343,5.37,10,10,9999,518,9,999999999,0.03,999,0.0,99,0.15,0.08,1
2010,11,13,7,0,12.09,9.72,85,101929,9999,9999,380,0,0,0,0,0,0,0,338,5.21,10,10,9999,737,9,999999999,0.01,999,0.0,99,0.15,0.16,1
2010,11,13,8,0,11.99,9.88,87,101990,9999,9999,377,0,0,0,0,0,0,0,339,5.11,10,10,9999,824,9,999999999,0.01,999,0.0,99,0.15,0.22,1
2010,11,13,9,0,12.27,10.51,89,102018,9999,9999,377,15,5,14,2044,495,2042,1207,345,4.91,10,10,9999,879,9,999999999,0.01,999,0.0,99,0.15,0.36,1
2010,11,13,10,0,11.95,8.85,81,102060,9999,9999,377,52,0,52,7068,0,7068,2786,350,4.68,10,10,9999,983,9,999999999,0.01,999,0.0,99,0.15,0.49,1
2010,11,13,11,0,12.16,9.35,83,102062,9999,9999,375,81,4,79,10573,222,10342,4327,351,4.49,10,10,9999,1042,9,999999999,0.0,999,0.0,99,0.15,0.74,1
2010,11,13,12,0,12.15,8.91,81,102023,9999,9999,376,121,0,121,15124,0,15124,6396,345,4.53,10,10,9999,571,9,999999999,0.0,999,0.0,99,0.15,0.54,1
2010,11,13,13,0,13.07,10.19,83,101948,9999,9999,374,125,18,112,14144,1666,13303,4686,343,4.59,9,9,9999,599,9,999999999,0.0,999,0.0,99,0.15,0.39,1
2010,11,13,14,0,13.76,10.87,83,101825,9999,9999,369,207,86,149,24185,8334,18506,4783,342,4.36,8,8,9999,1839,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,13,15,0,14.34,10.9,80,101708,9999,9999,359,359,291,180,40906,27926,24892,6040,343,4.0,3,3,9999,2137,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,13,16,0,14.79,9.39,70,101659,9999,9999,346,394,448,163,43813,45140,22768,7180,345,3.72,0,0,9999,2525,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,13,17,0,16.86,8.61,57,101654,9999,9999,320,303,606,82,32589,62719,10874,4609,349,3.42,0,0,9999,2536,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,13,18,0,16.14,8.43,60,101661,9999,9999,311,128,449,47,13977,46581,6349,4363,355,2.84,0,0,9999,2547,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,13,19,0,14.08,7.62,65,101660,9999,9999,305,7,0,5,1110,0,792,189,359,2.31,0,0,9999,2558,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,13,20,0,13.09,6.91,66,101691,9999,9999,303,0,0,0,0,0,0,0,4,2.3,0,0,9999,2569,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,13,21,0,12.36,6.6,68,101718,9999,9999,297,0,0,0,0,0,0,0,5,2.32,0,0,9999,2580,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,13,22,0,11.7,7.26,74,101696,9999,9999,295,0,0,0,0,0,0,0,3,2.26,1,1,9999,2591,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,13,23,0,11.33,6.92,74,101725,9999,9999,295,0,0,0,0,0,0,0,3,2.43,2,2,9999,2482,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,13,24,0,10.97,6.72,75,101746,9999,9999,293,0,0,0,0,0,0,0,5,2.42,3,3,9999,2312,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,1,0,10.55,6.3,75,101699,9999,9999,294,0,0,0,0,0,0,0,9,2.41,4,4,9999,2194,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,2,0,10.46,6.2,75,101664,9999,9999,306,0,0,0,0,0,0,0,18,2.49,4,4,9999,2116,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,3,0,10.45,6.16,75,101622,9999,9999,318,0,0,0,0,0,0,0,26,2.64,5,5,9999,2012,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,4,0,10.21,5.44,72,101589,9999,9999,321,0,0,0,0,0,0,0,28,2.88,5,5,9999,1983,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,5,0,9.96,6.23,78,101601,9999,9999,332,0,0,0,0,0,0,0,21,3.59,5,5,9999,1975,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,6,0,9.86,6.25,78,101642,9999,9999,319,0,0,0,0,0,0,0,25,3.62,8,8,9999,1992,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,7,0,9.69,6.03,78,101613,9999,9999,318,0,0,0,0,0,0,0,29,3.18,9,9,9999,1863,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,8,0,9.56,5.84,78,101654,9999,9999,320,1,0,1,173,0,172,38,33,3.11,9,9,9999,1838,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,9,0,10.61,6.21,74,101645,9999,9999,322,73,237,40,7967,24488,5440,4159,38,3.55,9,9,9999,1771,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,10,0,11.45,5.52,67,101675,9999,9999,327,190,296,93,22042,30600,14275,6592,39,3.43,9,9,9999,1772,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,11,0,12.34,5.64,64,101686,9999,9999,331,296,328,137,33172,33487,19549,6538,39,3.3,9,9,9999,1773,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,12,0,12.71,5.13,60,101603,9999,9999,354,239,94,182,27641,9498,21908,6500,39,3.19,9,9,9999,1690,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,14,13,0,12.62,5.26,61,101560,9999,9999,358,226,114,150,26151,11465,18970,4319,45,3.03,8,8,9999,2158,9,999999999,0.0,999,0.0,99,0.15,0.06,1
2010,11,14,14,0,13.27,5.43,59,101412,9999,9999,346,346,211,205,39108,21136,25054,6015,52,2.94,7,7,9999,1900,9,999999999,0.0,999,0.0,99,0.15,0.05,1
2010,11,14,15,0,13.09,5.73,61,101291,9999,9999,341,302,274,134,35180,27189,18874,4476,56,3.23,9,9,9999,1885,9,999999999,0.0,999,0.0,99,0.15,0.05,1
2010,11,14,16,0,13.27,5.2,57,101220,9999,9999,340,237,218,126,28095,21767,17940,5390,60,3.42,9,9,9999,1838,9,999999999,0.0,999,0.0,99,0.15,0.1,1
2010,11,14,17,0,12.49,6.03,65,101161,9999,9999,357,167,189,99,19277,19492,15047,6426,55,3.27,9,9,9999,1734,9,999999999,0.0,999,0.0,99,0.15,0.29,1
2010,11,14,18,0,12.14,7.13,71,101117,9999,9999,348,60,58,49,7889,5775,7889,5007,57,2.57,10,10,9999,1357,9,999999999,0.0,999,0.0,99,0.15,0.2,1
2010,11,14,19,0,11.94,7.65,75,101114,9999,9999,370,1,0,1,173,0,172,38,58,2.59,10,10,9999,1082,9,999999999,0.0,999,0.0,99,0.15,0.49,1
2010,11,14,20,0,11.7,8.03,78,101073,9999,9999,370,0,0,0,0,0,0,0,53,2.52,10,10,9999,945,9,999999999,0.0,999,0.0,99,0.15,1.21,1
2010,11,14,21,0,11.08,8.2,82,101068,9999,9999,370,0,0,0,0,0,0,0,47,2.73,10,10,9999,815,9,999999999,0.03,999,0.0,99,0.15,2.71,1
2010,11,14,22,0,10.91,9.63,92,101039,9999,9999,369,0,0,0,0,0,0,0,48,3.04,10,10,9999,736,9,999999999,0.08,999,0.0,99,0.15,3.42,1
2010,11,14,23,0,10.49,9.25,92,101010,9999,9999,370,0,0,0,0,0,0,0,42,3.15,10,10,9999,625,9,999999999,0.06,999,0.0,99,0.15,3.15,1
2010,11,14,24,0,10.36,9.26,93,100967,9999,9999,369,0,0,0,0,0,0,0,34,2.93,10,10,9999,367,9,999999999,0.11,999,0.0,99,0.15,2.6,1
2010,11,15,1,0,10.14,9.11,93,100897,9999,9999,370,0,0,0,0,0,0,0,28,2.89,10,10,9999,290,9,999999999,0.07,999,0.0,99,0.15,2.06,1
2010,11,15,2,0,10.24,9.25,94,100796,9999,9999,366,0,0,0,0,0,0,0,27,3.11,10,10,9999,400,9,999999999,0.04,999,0.0,99,0.15,2.03,1
2010,11,15,3,0,10.56,9.69,94,100715,9999,9999,366,0,0,0,0,0,0,0,28,3.41,10,10,9999,360,9,999999999,0.04,999,0.0,99,0.15,0.85,1
2010,11,15,4,0,10.57,9.62,94,100626,9999,9999,364,0,0,0,0,0,0,0,27,3.14,10,10,9999,273,9,999999999,0.01,999,0.0,99,0.15,0.24,1
2010,11,15,5,0,10.3,9.86,97,100549,9999,9999,365,0,0,0,0,0,0,0,6,2.15,9,9,9999,90,9,999999999,0.0,999,0.0,99,0.15,0.06,1
2010,11,15,6,0,10.37,9.89,97,100573,9999,9999,365,0,0,0,0,0,0,0,351,1.74,9,9,9999,88,9,999999999,0.0,999,0.0,99,0.15,0.03,1
2010,11,15,7,0,10.64,10.05,96,100597,9999,9999,368,0,0,0,0,0,0,0,346,1.44,9,9,9999,186,9,999999999,0.0,999,0.0,99,0.15,0.01,1
2010,11,15,8,0,11.32,10.54,95,100663,9999,9999,369,0,0,0,0,0,0,0,347,1.46,8,8,9999,167,9,999999999,0.0,999,0.0,99,0.15,0.01,1
2010,11,15,9,0,11.56,10.92,96,100645,9999,9999,368,26,40,21,3355,4158,3355,2467,11,1.86,8,8,9999,322,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,15,10,0,12.72,10.77,88,100620,9999,9999,366,120,87,91,14861,8447,12584,5358,23,1.67,4,4,9999,140,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,15,11,0,13.83,11.65,87,100575,9999,9999,357,288,227,179,33401,21761,25018,8336,41,1.17,4,4,9999,231,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,15,12,0,15.94,12.75,81,100529,9999,9999,356,406,287,235,45371,27081,31535,8433,0,0.31,3,3,9999,346,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,15,13,0,17.11,12.86,76,100428,9999,9999,367,521,470,213,58249,44205,29026,6628,283,0.77,6,6,9999,477,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,15,14,0,17.68,13.29,75,100283,9999,9999,370,458,419,181,52011,39321,25455,5509,269,1.32,9,9,9999,625,9,999999999,0.0,999,0.0,99,0.15,0.24,1
2010,11,15,15,0,18.11,13.94,77,100138,9999,9999,392,233,55,200,26373,5013,23515,8461,251,1.12,10,10,9999,594,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,15,16,0,17.51,13.92,79,100057,9999,9999,399,128,45,105,15518,4272,13620,4337,176,1.13,10,10,9999,579,9,999999999,0.01,999,0.0,99,0.15,0.97,1
2010,11,15,17,0,17.12,15.55,90,100019,9999,9999,398,53,0,53,7150,0,7150,2872,252,0.27,8,8,9999,470,9,999999999,0.01,999,0.0,99,0.15,1.43,1
2010,11,15,18,0,16.9,15.92,94,100016,9999,9999,395,20,3,19,2339,263,2339,1419,231,0.26,10,10,9999,409,9,999999999,0.0,999,0.0,99,0.15,1.26,1
2010,11,15,19,0,16.75,15.54,93,100083,9999,9999,395,1,0,1,172,0,172,38,226,1.08,10,10,9999,180,9,999999999,0.01,999,0.0,99,0.15,0.66,1
2010,11,15,20,0,16.63,15.29,92,100170,9999,9999,395,0,0,0,0,0,0,0,242,1.74,10,10,9999,177,9,999999999,0.0,999,0.0,99,0.15,0.36,1
2010,11,15,21,0,16.42,15.11,92,100233,9999,9999,396,0,0,0,0,0,0,0,259,1.96,9,9,9999,156,9,999999999,0.0,999,0.0,99,0.15,0.17,1
2010,11,15,22,0,16.0,15.15,95,100289,9999,9999,390,0,0,0,0,0,0,0,269,2.02,8,8,9999,174,9,999999999,0.01,999,0.0,99,0.15,0.06,1
2010,11,15,23,0,15.61,14.68,94,100323,9999,9999,380,0,0,0,0,0,0,0,286,1.72,4,4,9999,145,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,15,24,0,14.84,14.41,97,100349,9999,9999,349,0,0,0,0,0,0,0,299,1.86,0,0,9999,116,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,1,0,13.8,13.45,98,100321,9999,9999,308,0,0,0,0,0,0,0,265,1.83,3,3,9999,88,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,2,0,13.46,13.05,97,100291,9999,9999,307,0,0,0,0,0,0,0,245,1.74,9,9,9999,59,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,3,0,13.6,13.32,98,100339,9999,9999,337,0,0,0,0,0,0,0,233,2.52,10,10,9999,30,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,4,0,13.29,11.63,90,100386,9999,9999,350,0,0,0,0,0,0,0,244,3.14,10,10,9999,30,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,5,0,12.8,12.28,97,100505,9999,9999,359,0,0,0,0,0,0,0,271,4.17,10,10,9999,30,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,6,0,12.89,12.49,97,100557,9999,9999,362,0,0,0,0,0,0,0,276,5.32,10,10,9999,30,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,7,0,12.9,12.63,98,100672,9999,9999,360,0,0,0,0,0,0,0,291,5.66,10,10,9999,30,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,8,0,13.16,12.46,95,100765,9999,9999,365,0,0,0,0,0,0,0,309,5.79,9,9,9999,73,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,9,0,12.89,11.63,92,100910,9999,9999,348,54,148,34,6955,15787,4937,4009,316,5.6,7,7,9999,120,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,10,0,14.07,9.28,73,101048,9999,9999,319,241,440,100,27764,45987,13106,7012,316,5.5,4,4,9999,344,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,11,0,15.0,7.06,59,101108,9999,9999,295,440,717,97,46938,73817,12912,4020,319,5.79,1,1,9999,514,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,12,0,16.45,6.47,52,101107,9999,9999,300,574,755,129,62684,77440,17024,4516,321,5.54,0,0,9999,542,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,13,0,17.27,7.41,52,101066,9999,9999,289,669,860,109,71227,88160,14877,2842,321,5.12,0,0,9999,571,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,14,0,17.94,7.88,52,101012,9999,9999,290,679,871,107,72414,89366,14642,2783,317,5.04,0,0,9999,600,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,15,0,18.63,7.74,49,100975,9999,9999,292,619,852,102,66076,87583,13850,3066,319,4.46,0,0,9999,629,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,16,0,18.91,6.38,44,100934,9999,9999,293,497,800,93,53011,82244,12462,3662,320,3.71,0,0,9999,658,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,17,0,17.58,8.89,56,100946,9999,9999,291,325,694,77,35044,71898,10243,4453,319,2.92,0,0,9999,686,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,18,0,16.34,9.1,62,100958,9999,9999,289,131,479,47,14329,49769,6348,4430,305,1.77,0,0,9999,715,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,19,0,14.08,8.04,67,101002,9999,9999,284,6,0,4,964,0,641,151,288,2.32,0,0,9999,744,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,20,0,12.99,5.45,60,101075,9999,9999,281,0,0,0,0,0,0,0,254,1.3,0,0,9999,773,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,21,0,11.02,5.34,68,101125,9999,9999,279,0,0,0,0,0,0,0,163,1.07,0,0,9999,802,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,22,0,9.26,6.58,83,101140,9999,9999,277,0,0,0,0,0,0,0,148,1.83,0,0,9999,831,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,23,0,9.32,6.55,83,101149,9999,9999,275,0,0,0,0,0,0,0,145,2.23,0,0,9999,859,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,16,24,0,8.7,6.23,84,101151,9999,9999,273,0,0,0,0,0,0,0,140,2.22,0,0,9999,77777,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2010,11,17,1,0,8.27,5.93,85,101149,9999,9999,271,0,0,0,0,0,0,0,139,2.2,0,0,9999,77777,9,999999999,0.0,999,0.0,99,0.15,0.0,1
